Tournament,Season,Round,Date,StartTime,MatchID,MatchCustomID,MatchStatus,HomeTeamnName,HomeTeamnNameCode,HomeTeamID,AwayTeamName,AwayTeamNameCode,AwayTeamID,HomeScoreFT,AwayScoreFT
Kenyan Premier League,2016,23,2016-08-20,15:00,7177606,BufbsPufb,Finished,Chemelil Sugar,CSU,138476,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2016,23,2016-08-20,15:00,7177603,FufbsHufb,Finished,Mathare United,MAU,138482,Kenya Rev. Authority,KAU,138480,3,3
Kenyan Premier League,2016,23,2016-08-21,14:00,7177604,WufbsexKb,Finished,Tusker,TUS,138496,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2016,23,2016-08-21,15:00,7177607,NufbsfxKb,Finished,Sofapaka,SOF,138488,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,2016,23,2016-08-21,15:00,7177605,Jufbsavfb,Finished,Western Stima FC,WST,138500,Muhoroni Youth FC,MUY,138484,3,3
Kenyan Premier League,2016,23,2016-08-21,16:15,7177608,IDFsLufb,Finished,AFC Leopards SC,LDS,76433,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,2016,23,2016-08-24,16:00,7177609,zufbsRufb,Finished,Thika United,TUN,138492,Bandari FC,BAN,138474,1,1
Kenyan Premier League,2016,23,2016-09-14,16:15,7177602,gLdbsYufb,Finished,Gor Mahia FC,GOR,134306,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2016,24,2016-09-10,15:00,7186569,IDFszufb,Finished,Bandari FC,BAN,138474,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,2016,24,2016-09-10,15:00,7186566,gLdbsBufb,Finished,Gor Mahia FC,GOR,134306,Chemelil Sugar,CSU,138476,3,3
Kenyan Premier League,2016,24,2016-09-10,15:00,7186565,JufbsexKb,Finished,Muhoroni Youth FC,MUY,138484,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2016,24,2016-09-11,14:00,7186567,Lufbsavfb,Finished,Nairobi City Stars FC,NCS,138486,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2016,24,2016-09-11,15:00,7186564,RufbsfxKb,Finished,Posta Rangers,PRA,213605,Thika United,TUN,138492,1,1
Kenyan Premier League,2016,24,2016-09-11,15:00,7186563,HufbsPufb,Finished,Sony Sugar,SSU,138490,Mathare United,MAU,138482,2,2
Kenyan Premier League,2016,24,2016-09-11,15:00,7186568,NufbsYufb,Finished,Ulinzi Stars,ULS,138498,Sofapaka,SOF,138488,3,3
Kenyan Premier League,2016,24,2016-09-11,16:15,7186570,FufbsWufb,Finished,Kenya Rev. Authority,KAU,138480,Tusker,TUS,138496,1,1
Kenyan Premier League,2016,25,2016-09-23,14:00,7230744,JufbsWufb,Finished,Tusker,TUS,138496,Muhoroni Youth FC,MUY,138484,2,2
Kenyan Premier League,2016,25,2016-09-24,14:00,7230747,BufbsYufb,Finished,Chemelil Sugar,CSU,138476,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2016,25,2016-09-24,15:00,7230743,IDFsavfb,Finished,AFC Leopards SC,LDS,76433,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2016,25,2016-09-24,15:00,7230746,zufbsLufb,Finished,Bandari FC,BAN,138474,Nairobi City Stars FC,NCS,138486,1,1
Kenyan Premier League,2016,25,2016-09-24,15:00,7230745,FufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Kenya Rev. Authority,KAU,138480,1,1
Kenyan Premier League,2016,25,2016-09-25,14:00,7230748,HufbsfxKb,Finished,Mathare United,MAU,138482,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,2016,25,2016-09-25,15:00,7230749,PufbsRufb,Finished,Thika United,TUN,138492,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2016,25,2016-09-25,16:15,7231688,gLdbsNufb,Finished,Sofapaka,SOF,138488,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2016,26,2016-10-12,15:00,7217960,HufbsJufb,Finished,Muhoroni Youth FC,MUY,138484,Mathare United,MAU,138482,0,0
Kenyan Premier League,2016,26,2016-10-14,14:00,7217959,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,2016,26,2016-10-15,14:00,7217954,BufbsFufb,Finished,Kenya Rev. Authority,KAU,138480,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2016,26,2016-10-15,15:00,7217955,zufbsWufb,Finished,Bandari FC,BAN,138474,Tusker,TUS,138496,0,0
Kenyan Premier League,2016,26,2016-10-15,15:00,7217961,exKbsfxKb,Finished,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2016,26,2016-10-15,15:00,7217956,NufbsPufb,Finished,Sony Sugar,SSU,138490,Sofapaka,SOF,138488,1,1
Kenyan Premier League,2016,26,2016-10-15,16:15,7217958,LufbsRufb,Finished,Nairobi City Stars FC,NCS,138486,Thika United,TUN,138492,0,0
Kenyan Premier League,2016,26,2016-10-19,16:15,7217957,gLdbsavfb,Finished,Gor Mahia FC,GOR,134306,Western Stima FC,WST,138500,2,2
Kenyan Premier League,2016,27,2016-10-21,15:00,7217947,JufbsNufb,Finished,Sofapaka,SOF,138488,Muhoroni Youth FC,MUY,138484,2,2
Kenyan Premier League,2016,27,2016-10-22,14:00,7217950,zufbsHufb,Finished,Mathare United,MAU,138482,Bandari FC,BAN,138474,3,3
Kenyan Premier League,2016,27,2016-10-22,15:00,7217946,PufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,2016,27,2016-10-23,15:00,7217948,IDFsgLdb,Finished,AFC Leopards SC,LDS,76433,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2016,27,2016-10-23,15:00,7217953,BufbsfxKb,Finished,Chemelil Sugar,CSU,138476,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2016,27,2016-10-23,15:00,7217952,FufbsRufb,Finished,Thika United,TUN,138492,Kenya Rev. Authority,KAU,138480,1,1
Kenyan Premier League,2016,27,2016-10-23,15:00,7217949,LufbsWufb,Finished,Tusker,TUS,138496,Nairobi City Stars FC,NCS,138486,1,1
Kenyan Premier League,2016,27,2016-10-23,15:00,7217951,Yufbsavfb,Finished,Western Stima FC,WST,138500,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2016,28,2016-10-28,15:00,7260337,IDFsNufb,Finished,Sofapaka,SOF,138488,AFC Leopards SC,LDS,76433,3,3
Kenyan Premier League,2016,28,2016-10-29,14:00,7260342,PufbsWufb,Finished,Sony Sugar,SSU,138490,Tusker,TUS,138496,0,0
Kenyan Premier League,2016,28,2016-10-29,15:00,7260339,FufbsJufb,Finished,Kenya Rev. Authority,KAU,138480,Muhoroni Youth FC,MUY,138484,0,0
Kenyan Premier League,2016,28,2016-10-29,15:00,7260340,zufbsfxKb,Finished,Posta Rangers,PRA,213605,Bandari FC,BAN,138474,0,0
Kenyan Premier League,2016,28,2016-10-29,15:00,7260336,Bufbsavfb,Finished,Western Stima FC,WST,138500,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2016,28,2016-10-30,14:00,7260341,LufbsexKb,Finished,Nairobi City Stars FC,NCS,138486,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2016,28,2016-10-30,15:00,7260338,RufbsYufb,Finished,Ulinzi Stars,ULS,138498,Thika United,TUN,138492,1,1
Kenyan Premier League,2016,28,2016-10-30,16:15,7260343,gLdbsHufb,Finished,Gor Mahia FC,GOR,134306,Mathare United,MAU,138482,2,2
Kenyan Premier League,2016,29,2016-11-04,15:00,7269329,FufbsLufb,Finished,Kenya Rev. Authority,KAU,138480,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,2016,29,2016-11-05,14:00,7270259,gLdbsJufb,Finished,Muhoroni Youth FC,MUY,138484,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2016,29,2016-11-05,15:00,7270255,zufbsavfb,Finished,Bandari FC,BAN,138474,Western Stima FC,WST,138500,1,1
Kenyan Premier League,2016,29,2016-11-05,15:00,7270254,YufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2016,29,2016-11-05,15:00,7270258,HufbsNufb,Finished,Mathare United,MAU,138482,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2016,29,2016-11-05,15:00,7270256,PufbsfxKb,Finished,Sony Sugar,SSU,138490,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2016,29,2016-11-05,15:00,7270257,BufbsRufb,Finished,Thika United,TUN,138492,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2016,29,2016-11-06,14:00,7270252,IDFsWufb,Finished,Tusker,TUS,138496,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2016,30,2016-11-19,15:00,7273269,IDFsJufb,Finished,AFC Leopards SC,LDS,76433,Muhoroni Youth FC,MUY,138484,1,1
Kenyan Premier League,2016,30,2016-11-19,15:00,7273270,BufbsHufb,Finished,Chemelil Sugar,CSU,138476,Mathare United,MAU,138482,1,1
Kenyan Premier League,2016,30,2016-11-19,15:00,7273274,gLdbsWufb,Finished,Gor Mahia FC,GOR,134306,Tusker,TUS,138496,0,0
Kenyan Premier League,2016,30,2016-11-19,15:00,7273268,LufbsPufb,Finished,Nairobi City Stars FC,NCS,138486,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2016,30,2016-11-19,15:00,7273271,FufbsfxKb,Finished,Posta Rangers,PRA,213605,Kenya Rev. Authority,KAU,138480,3,3
Kenyan Premier League,2016,30,2016-11-19,15:00,7273267,NufbsRufb,Finished,Sofapaka,SOF,138488,Thika United,TUN,138492,5,5
Kenyan Premier League,2016,30,2016-11-19,15:00,7273273,zufbsYufb,Finished,Ulinzi Stars,ULS,138498,Bandari FC,BAN,138474,4,4
Kenyan Premier League,2016,30,2016-11-19,15:00,7273272,avfbsexKb,Finished,Western Stima FC,WST,138500,Kakamega Homeboyz,KAH,213604,0,0
