tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,23/24,22,11977085,KzdcsCYHc,Finished,Muranga Seal,MUR,332427,Bidco United,BID,258735,1,1
Kenyan Premier League,23/24,22,11977074,zufbsIvYb,Finished,Nzoia United,NZO,246033,Bandari FC,BAN,138474,1,1
Kenyan Premier League,23/24,22,11977089,eNqcsFhIc,Finished,Kenya Police,KEN,291904,Shabana FC,SHA,332880,1,1
Kenyan Premier League,23/24,22,11977067,gLdbsLufb,Finished,Nairobi City Stars FC,NCS,138486,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,23/24,22,11977079,NufbsOYcc,Finished,Sofapaka,SOF,138488,Muhoroni Youth FC,MUH,257439,2,2
Kenyan Premier League,23/24,22,11977106,IDFsexKb,Finished,Kakamega Homeboyz,KAH,213604,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,23/24,22,11977084,HvYbspqzc,Finished,Kariobangi Sharks,KAR,246032,FC Talanta,TAL,310815,1,1
Kenyan Premier League,23/24,22,11977068,DufbsWufb,Finished,Tusker,TUS,138496,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,23/24,23,12053636,exKbspqzc,Finished,FC Talanta,TAL,310815,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,23/24,23,12053632,WufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Tusker,TUS,138496,1,1
Kenyan Premier League,23/24,23,12053637,gLdbsfxKb,Finished,Gor Mahia FC,GOR,134306,Posta Rangers,PRA,213605,4,4
Kenyan Premier League,23/24,23,12053640,LufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,23/24,23,12053638,NufbsKzdc,Finished,Bidco United,BID,258735,Sofapaka,SOF,138488,1,1
Kenyan Premier League,23/24,23,12053633,DufbsCYHc,Finished,Kenya Commercial Bank,KCB,138478,Muranga Seal,MUR,332427,0,0
Kenyan Premier League,23/24,23,12053635,zufbsFhIc,Finished,Shabana FC,SHA,332880,Bandari FC,BAN,138474,0,0
Kenyan Premier League,23/24,23,12053630,IDFsIvYb,Finished,AFC Leopards SC,LDS,76433,Nzoia United,NZO,246033,2,2
Kenyan Premier League,23/24,23,12053639,YufbseNqc,Finished,Ulinzi Stars,ULS,138498,Kenya Police,KEN,291904,0,0
Kenyan Premier League,23/24,24,12091502,DufbsFhIc,Finished,Kenya Commercial Bank,KCB,138478,Shabana FC,SHA,332880,3,3
Kenyan Premier League,23/24,24,12091501,LufbsKzdc,Finished,Nairobi City Stars FC,NCS,138486,Bidco United,BID,258735,1,1
Kenyan Premier League,23/24,24,12091505,gLdbszufb,Finished,Bandari FC,BAN,138474,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,23/24,24,12091504,NufbsCYHc,Finished,Sofapaka,SOF,138488,Muranga Seal,MUR,332427,1,1
Kenyan Premier League,23/24,24,12091500,fxKbsHvYb,Finished,Posta Rangers,PRA,213605,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,23/24,24,12091495,YufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,23/24,24,12091499,IvYbspqzc,Finished,Nzoia United,NZO,246033,FC Talanta,TAL,310815,1,1
Kenyan Premier League,23/24,24,12091496,IDFsWufb,Finished,Tusker,TUS,138496,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,23/24,24,12091507,OYccseNqc,Finished,Kenya Police,KEN,291904,Muhoroni Youth FC,MUH,257439,1,1
Kenyan Premier League,23/24,25,12159464,WufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Tusker,TUS,138496,3,3
Kenyan Premier League,23/24,25,12159439,LufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Nairobi City Stars FC,NCS,138486,2,2
Kenyan Premier League,23/24,25,12159463,fxKbsFhIc,Finished,Shabana FC,SHA,332880,Posta Rangers,PRA,213605,3,3
Kenyan Premier League,23/24,25,12159462,zufbsYufb,Finished,Ulinzi Stars,ULS,138498,Bandari FC,BAN,138474,1,1
Kenyan Premier League,23/24,25,12159461,gLdbsexKb,Finished,Gor Mahia FC,GOR,134306,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,23/24,25,12159459,DufbsKzdc,Finished,Bidco United,BID,258735,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,23/24,25,12159460,IDFsNufb,Finished,AFC Leopards SC,LDS,76433,Sofapaka,SOF,138488,1,1
Kenyan Premier League,23/24,25,12159465,IvYbsCYHc,Finished,Muranga Seal,MUR,332427,Nzoia United,NZO,246033,4,4
Kenyan Premier League,23/24,25,12159458,eNqcspqzc,Finished,FC Talanta,TAL,310815,Kenya Police,KEN,291904,1,1
Kenyan Premier League,23/24,26,12213972,exKbsHvYb,Finished,Kakamega Homeboyz,KAH,213604,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,23/24,26,12213971,LufbsCYHc,Finished,Nairobi City Stars FC,NCS,138486,Muranga Seal,MUR,332427,3,3
Kenyan Premier League,23/24,26,12213978,zufbsKzdc,Finished,Bandari FC,BAN,138474,Bidco United,BID,258735,1,1
Kenyan Premier League,23/24,26,12213976,gLdbsIvYb,Finished,Nzoia United,NZO,246033,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,23/24,26,12213981,NufbsYufb,Finished,Sofapaka,SOF,138488,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,23/24,26,12213982,DufbseNqc,Finished,Kenya Commercial Bank,KCB,138478,Kenya Police,KEN,291904,0,0
Kenyan Premier League,23/24,26,12213984,Wufbspqzc,Finished,Tusker,TUS,138496,FC Talanta,TAL,310815,1,1
Kenyan Premier League,23/24,26,12213980,IDFsfxKb,Finished,Posta Rangers,PRA,213605,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,23/24,26,12213977,OYccsFhIc,Finished,Muhoroni Youth FC,MUH,257439,Shabana FC,SHA,332880,1,1
Kenyan Premier League,23/24,27,12248481,fxKbsKzdc,Finished,Bidco United,BID,258735,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,23/24,27,12248479,HvYbsIvYb,Finished,Kariobangi Sharks,KAR,246032,Nzoia United,NZO,246033,3,3
Kenyan Premier League,23/24,27,12248482,zufbsDufb,Finished,Bandari FC,BAN,138474,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,23/24,27,12250035,exKbsFhIc,Finished,Shabana FC,SHA,332880,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,23/24,27,12248485,Lufbspqzc,Finished,FC Talanta,TAL,310815,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,23/24,27,12248480,NufbseNqc,Finished,Kenya Police,KEN,291904,Sofapaka,SOF,138488,2,2
Kenyan Premier League,23/24,27,12248483,IDFsgLdb,Finished,Gor Mahia FC,GOR,134306,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,23/24,27,12250032,OYccsCYHc,Finished,Muranga Seal,MUR,332427,Muhoroni Youth FC,MUH,257439,0,0
Kenyan Premier League,23/24,27,12248486,WufbsYufb,Finished,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,0,0
Kenyan Premier League,23/24,28,12287774,OYccsKzdc,Finished,Muhoroni Youth FC,MUH,257439,Bidco United,BID,258735,1,1
Kenyan Premier League,23/24,28,12287770,DufbsHvYb,Finished,Kenya Commercial Bank,KCB,138478,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,23/24,28,12289921,gLdbsCYHc,Finished,Muranga Seal,MUR,332427,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,23/24,28,12287771,NufbsFhIc,Finished,Sofapaka,SOF,138488,Shabana FC,SHA,332880,0,0
Kenyan Premier League,23/24,28,12287782,LufbsYufb,Postponed,Nairobi City Stars FC,NCS,138486,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,23/24,28,12287780,exKbseNqc,Finished,Kakamega Homeboyz,KAH,213604,Kenya Police,KEN,291904,1,1
Kenyan Premier League,23/24,28,12287778,IDFszufb,Finished,AFC Leopards SC,LDS,76433,Bandari FC,BAN,138474,1,1
Kenyan Premier League,23/24,28,12287773,WufbsIvYb,Finished,Tusker,TUS,138496,Nzoia United,NZO,246033,1,1
Kenyan Premier League,23/24,28,12310539,LufbsYufb,Finished,Nairobi City Stars FC,NCS,138486,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,23/24,28,12310538,fxKbspqzc,Finished,Posta Rangers,PRA,213605,FC Talanta,TAL,310815,1,1
Kenyan Premier League,23/24,28,12287772,exKbsKzdc,Finished,Bidco United,BID,258735,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,23/24,28,12287775,zufbsfxKb,Finished,Bandari FC,BAN,138474,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,23/24,29,12287957,DufbsIvYb,Finished,Nzoia United,NZO,246033,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,23/24,29,12287777,gLdbsFhIc,Finished,Gor Mahia FC,GOR,134306,Shabana FC,SHA,332880,1,1
Kenyan Premier League,23/24,29,12287781,NufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Sofapaka,SOF,138488,5,5
Kenyan Premier League,23/24,29,12287776,YufbsOYcc,Finished,Ulinzi Stars,ULS,138498,Muhoroni Youth FC,MUH,257439,0,0
Kenyan Premier League,23/24,29,12287955,WufbsCYHc,Finished,Tusker,TUS,138496,Muranga Seal,MUR,332427,2,2
Kenyan Premier League,23/24,29,12287956,IDFspqzc,Finished,FC Talanta,TAL,310815,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,23/24,29,12287954,LufbseNqc,Finished,Kenya Police,KEN,291904,Nairobi City Stars FC,NCS,138486,2,2
Kenyan Premier League,23/24,30,12320551,YufbsKzdc,Finished,Bidco United,BID,258735,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,23/24,30,12320550,exKbsIvYb,Finished,Kakamega Homeboyz,KAH,213604,Nzoia United,NZO,246033,1,1
Kenyan Premier League,23/24,30,12320555,IDFseNqc,Finished,AFC Leopards SC,LDS,76433,Kenya Police,KEN,291904,1,1
Kenyan Premier League,23/24,30,12320553,zufbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Bandari FC,BAN,138474,0,0
Kenyan Premier League,23/24,30,12322078,HvYbsCYHc,Finished,Muranga Seal,MUR,332427,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,23/24,30,12320559,LufbsWufb,Finished,Nairobi City Stars FC,NCS,138486,Tusker,TUS,138496,2,2
Kenyan Premier League,23/24,30,12322079,pqzcsFhIc,Finished,Shabana FC,SHA,332880,FC Talanta,TAL,310815,1,1
Kenyan Premier League,23/24,30,12320557,NufbsfxKb,Finished,Sofapaka,SOF,138488,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,23/24,30,12320558,gLdbsDufb,Finished,Kenya Commercial Bank,KCB,138478,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,23/24,31,12336288,exKbsfxKb,Finished,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,23/24,31,12336285,HvYbsFhIc,Finished,Kariobangi Sharks,KAR,246032,Shabana FC,SHA,332880,2,2
Kenyan Premier League,23/24,31,12336282,WufbseNqc,Finished,Kenya Police,KEN,291904,Tusker,TUS,138496,0,0
Kenyan Premier League,23/24,31,12336284,LufbsIvYb,Finished,Nzoia United,NZO,246033,Nairobi City Stars FC,NCS,138486,0,0
Kenyan Premier League,23/24,31,12336283,IDFsKzdc,Finished,AFC Leopards SC,LDS,76433,Bidco United,BID,258735,0,0
Kenyan Premier League,23/24,31,12336286,zufbsNufb,Finished,Bandari FC,BAN,138474,Sofapaka,SOF,138488,2,2
Kenyan Premier League,23/24,31,12336290,gLdbsOYcc,Finished,Gor Mahia FC,GOR,134306,Muhoroni Youth FC,MUH,257439,3,3
Kenyan Premier League,23/24,31,12336280,Dufbspqzc,Finished,FC Talanta,TAL,310815,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,23/24,31,12336289,YufbsCYHc,Finished,Ulinzi Stars,ULS,138498,Muranga Seal,MUR,332427,1,1
Kenyan Premier League,23/24,32,12410143,YufbsIvYb,Finished,Ulinzi Stars,ULS,138498,Nzoia United,NZO,246033,1,1
Kenyan Premier League,23/24,32,12410144,HvYbsKzdc,Finished,Bidco United,BID,258735,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,23/24,32,12410147,LufbsexKb,Finished,Nairobi City Stars FC,NCS,138486,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,23/24,32,12410146,OYccspqzc,Finished,Muhoroni Youth FC,MUH,257439,FC Talanta,TAL,310815,0,0
Kenyan Premier League,23/24,32,12411206,IDFsFhIc,Finished,Shabana FC,SHA,332880,AFC Leopards SC,LDS,76433,4,4
Kenyan Premier League,23/24,32,12410145,DufbsfxKb,Finished,Kenya Commercial Bank,KCB,138478,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,23/24,32,12410141,zufbsWufb,Finished,Tusker,TUS,138496,Bandari FC,BAN,138474,2,2
Kenyan Premier League,23/24,32,12411201,eNqcsCYHc,Finished,Muranga Seal,MUR,332427,Kenya Police,KEN,291904,2,2
Kenyan Premier League,23/24,32,12410142,gLdbsNufb,Finished,Sofapaka,SOF,138488,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,23/24,33,12411209,YufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,23/24,33,12411202,LufbsNufb,Finished,Nairobi City Stars FC,NCS,138486,Sofapaka,SOF,138488,1,1
Kenyan Premier League,23/24,33,12411210,IvYbsOYcc,Finished,Nzoia United,NZO,246033,Muhoroni Youth FC,MUH,257439,0,0
Kenyan Premier League,23/24,33,12411208,gLdbspqzc,Finished,Gor Mahia FC,GOR,134306,FC Talanta,TAL,310815,2,2
Kenyan Premier League,23/24,33,12411204,WufbsfxKb,Finished,Posta Rangers,PRA,213605,Tusker,TUS,138496,1,1
Kenyan Premier League,23/24,33,12411211,KzdcsFhIc,Finished,Shabana FC,SHA,332880,Bidco United,BID,258735,3,3
Kenyan Premier League,23/24,33,12411207,IDFsDufb,Finished,AFC Leopards SC,LDS,76433,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,23/24,33,12411205,exKbsCYHc,Finished,Kakamega Homeboyz,KAH,213604,Muranga Seal,MUR,332427,1,1
Kenyan Premier League,23/24,33,12411203,zufbseNqc,Finished,Kenya Police,KEN,291904,Bandari FC,BAN,138474,0,0
Kenyan Premier League,23/24,34,12411219,gLdbsKzdc,Finished,Bidco United,BID,258735,Gor Mahia FC,GOR,134306,3,3
Kenyan Premier League,23/24,34,12411212,zufbspqzc,Finished,FC Talanta,TAL,310815,Bandari FC,BAN,138474,1,1
Kenyan Premier League,23/24,34,12411217,DufbsLufb,Finished,Kenya Commercial Bank,KCB,138478,Nairobi City Stars FC,NCS,138486,3,3
Kenyan Premier League,23/24,34,12411213,HvYbseNqc,Finished,Kenya Police,KEN,291904,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,23/24,34,12411218,fxKbsOYcc,Finished,Muhoroni Youth FC,MUH,257439,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,23/24,34,12411215,CYHcsFhIc,Finished,Muranga Seal,MUR,332427,Shabana FC,SHA,332880,0,0
Kenyan Premier League,23/24,34,12411220,NufbsIvYb,Finished,Sofapaka,SOF,138488,Nzoia United,NZO,246033,3,3
Kenyan Premier League,23/24,34,12411214,WufbsexKb,Finished,Tusker,TUS,138496,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,23/24,34,12411216,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,0,0
