Tournament,Season,Round,Date,StartTime,MatchID,MatchCustomID,MatchStatus,HomeTeamnName,HomeTeamnNameCode,HomeTeamID,AwayTeamName,AwayTeamNameCode,AwayTeamID,HomeScoreFT,AwayScoreFT
Kenyan Premier League,18/19,20,2019-04-03,14:00,8102224,Wufbsavfb,Finished,Tusker,TUS,138496,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,20,2019-04-03,15:00,8102263,zufbsFRid,Finished,Bandari FC,BAN,138474,Dandora Love,DLO,397130,3,3
Kenyan Premier League,18/19,20,2019-04-03,15:00,8102207,YufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,20,2019-04-03,15:00,8102262,gLdbsPufb,Finished,Sony Sugar,SSU,138490,Gor Mahia FC,GOR,134306,2,2
Kenyan Premier League,18/19,20,2019-04-03,16:15,8102290,DufbsHufb,Finished,Kenya Commercial Bank,KCB,138478,Mathare United,MAU,138482,1,1
Kenyan Premier League,18/19,20,2019-04-04,11:00,8102216,HvYbsnTid,Finished,Kariobangi Sharks,KAR,246032,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,20,2019-04-04,14:00,8102231,Nufbsladc,Finished,Sofapaka,SOF,138488,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,20,2019-04-04,15:00,8102277,fxKbsIvYb,Finished,Nzoia United,NZO,246033,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,20,2019-04-04,16:15,8102250,IDFsBufb,Finished,AFC Leopards SC,LDS,76433,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,21,2019-04-06,15:00,8102251,HufbsWufb,Finished,Mathare United,MAU,138482,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,21,2024-09-30,15:47,8102232,gLdbszufb,Canceled,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,-,-
Kenyan Premier League,18/19,21,2019-04-07,13:00,8102279,Dufbsladc,Finished,Mulembe United,MUD,257511,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,21,2019-04-07,14:00,8102217,PufbsfxKb,Finished,Posta Rangers,PRA,213605,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,21,2019-04-07,15:00,8102208,NufbsnTid,Finished,Zoo F.C.,ZFC,397163,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,21,2019-04-07,15:15,8102291,BufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,21,2019-04-07,16:00,8102265,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,21,2019-04-07,16:15,8102258,IvYbsFRid,Finished,Dandora Love,DLO,397130,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,21,2019-04-11,15:00,8102268,avfbsHvYb,Finished,Western Stima FC,WST,138500,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,18/19,21,2019-04-23,16:00,8196594,gLdbszufb,Finished,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,22,2019-04-07,15:00,8102266,zufbsHvYb,Finished,Bandari FC,BAN,138474,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,18/19,22,2019-04-10,14:00,8102233,NufbsYufb,Finished,Sofapaka,SOF,138488,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,18/19,22,2019-04-10,15:00,8102209,BufbsfxKb,Finished,Chemelil Sugar,CSU,138476,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,22,2024-09-30,15:47,8102292,gLdbsFRid,Canceled,Dandora Love,DLO,397130,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,18/19,22,2019-04-10,15:00,8102267,HufbsPufb,Finished,Mathare United,MAU,138482,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,22,2019-04-10,16:15,8102260,IDFsexKb,Finished,AFC Leopards SC,LDS,76433,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,18/19,22,2019-04-11,15:00,8102218,IvYbsladc,Finished,Nzoia United,NZO,246033,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,22,2019-04-11,15:00,8102280,DufbsWufb,Finished,Tusker,TUS,138496,Kenya Commercial Bank,KCB,138478,1,1
Kenyan Premier League,18/19,22,2019-04-25,15:00,8198391,gLdbsFRid,Finished,Dandora Love,DLO,397130,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,22,2019-05-15,15:00,8102225,avfbsnTid,Finished,Zoo F.C.,ZFC,397163,Western Stima FC,WST,138500,2,2
Kenyan Premier League,18/19,23,2019-04-14,14:00,8102252,fxKbsFRid,Finished,Posta Rangers,PRA,213605,Dandora Love,DLO,397130,6,6
Kenyan Premier League,18/19,23,2019-04-14,15:00,8102234,BufbsnTid,Finished,Chemelil Sugar,CSU,138476,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,18/19,23,2019-04-14,15:00,8102270,WufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Tusker,TUS,138496,0,0
Kenyan Premier League,18/19,23,2019-04-14,15:00,8102281,exKbsladc,Finished,Mulembe United,MUD,257511,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,23,2019-04-14,15:00,8102293,IDFsPufb,Canceled,Sony Sugar,SSU,138490,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,23,2019-04-14,15:00,8102210,HufbsYufb,Finished,Ulinzi Stars,ULS,138498,Mathare United,MAU,138482,2,2
Kenyan Premier League,18/19,23,2019-04-14,15:00,8102269,zufbsavfb,Finished,Western Stima FC,WST,138500,Bandari FC,BAN,138474,1,1
Kenyan Premier League,18/19,23,2019-04-14,16:15,8102226,DufbsNufb,Finished,Kenya Commercial Bank,KCB,138478,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,23,2019-05-12,12:00,8207947,IDFsPufb,Finished,Sony Sugar,SSU,138490,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,24,2019-04-17,15:00,8102227,zufbsDufb,Finished,Bandari FC,BAN,138474,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,18/19,24,2019-04-17,15:00,8102282,BufbsFRid,Finished,Dandora Love,DLO,397130,Chemelil Sugar,CSU,138476,4,4
Kenyan Premier League,18/19,24,2019-04-17,15:00,8102211,HufbsIvYb,Finished,Mathare United,MAU,138482,Nzoia United,NZO,246033,3,3
Kenyan Premier League,18/19,24,2019-04-17,15:00,8102261,Yufbsavfb,Finished,Western Stima FC,WST,138500,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,18/19,24,2019-04-17,15:00,8102253,ladcsnTid,Finished,Zoo F.C.,ZFC,397163,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,24,2019-04-18,11:00,8102272,IDFsfxKb,Finished,AFC Leopards SC,LDS,76433,Posta Rangers,PRA,213605,3,3
Kenyan Premier League,18/19,24,2019-04-18,14:00,8102220,NufbsHvYb,Finished,Sofapaka,SOF,138488,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,18/19,24,2019-04-18,16:15,8102294,PufbsWufb,Finished,Tusker,TUS,138496,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,18/19,24,2024-09-30,15:47,8102235,gLdbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,18/19,25,2019-04-21,11:00,8102393,fxKbsnTid,Finished,Posta Rangers,PRA,213605,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,18/19,25,2024-09-30,15:47,8102236,Hufbsladc,Finished,Mulembe United,MUD,257511,Mathare United,MAU,138482,-,-
Kenyan Premier League,18/19,25,2019-04-21,13:00,8102228,NufbsPufb,Finished,Sony Sugar,SSU,138490,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,25,2019-04-21,16:15,8102271,gLdbsYufb,Finished,Gor Mahia FC,GOR,134306,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,25,2019-04-22,14:00,8102221,exKbsFRid,Finished,Kakamega Homeboyz,KAH,213604,Dandora Love,DLO,397130,1,1
Kenyan Premier League,18/19,25,2019-04-24,15:00,8102283,IDFsHvYb,Finished,Kariobangi Sharks,KAR,246032,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,18/19,25,2019-04-24,15:00,8102212,BufbsDufb,Finished,Kenya Commercial Bank,KCB,138478,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,18/19,25,2019-04-24,15:00,8102254,avfbsIvYb,Finished,Nzoia United,NZO,246033,Western Stima FC,WST,138500,0,0
Kenyan Premier League,18/19,25,2019-05-16,15:00,8102264,zufbsWufb,Finished,Bandari FC,BAN,138474,Tusker,TUS,138496,3,3
Kenyan Premier League,18/19,26,2019-04-24,15:00,8102229,Yufbsladc,Finished,Ulinzi Stars,ULS,138498,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,26,2019-04-27,13:00,8102213,BufbsIvYb,Finished,Chemelil Sugar,CSU,138476,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,26,2019-04-27,14:00,8102391,DufbsexKb,Finished,Kenya Commercial Bank,KCB,138478,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,18/19,26,2019-04-27,15:00,8102273,fxKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,18/19,26,2019-04-27,15:00,8102222,Pufbsavfb,Finished,Western Stima FC,WST,138500,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,18/19,26,2019-04-27,16:15,8102389,gLdbsWufb,Finished,Tusker,TUS,138496,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,26,2019-04-28,14:00,8102284,HufbsNufb,Finished,Sofapaka,SOF,138488,Mathare United,MAU,138482,2,2
Kenyan Premier League,18/19,26,2019-04-28,15:00,8102237,FRidsnTid,Finished,Zoo F.C.,ZFC,397163,Dandora Love,DLO,397130,2,2
Kenyan Premier League,18/19,26,2019-04-28,16:15,8102295,IDFszufb,Finished,AFC Leopards SC,LDS,76433,Bandari FC,BAN,138474,2,2
Kenyan Premier League,18/19,27,2019-05-01,13:00,8102274,BufbsHvYb,Finished,Chemelil Sugar,CSU,138476,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,18/19,27,2019-05-01,13:00,8102214,Pufbsladc,Finished,Sony Sugar,SSU,138490,Mulembe United,MUD,257511,3,3
Kenyan Premier League,18/19,27,2019-05-01,14:00,8102331,avfbsFRid,Finished,Dandora Love,DLO,397130,Western Stima FC,WST,138500,0,0
Kenyan Premier League,18/19,27,2019-05-01,14:00,8102256,IDFsIvYb,Finished,Nzoia United,NZO,246033,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,27,2019-05-01,15:00,8102388,HufbsnTid,Finished,Mathare United,MAU,138482,Zoo F.C.,ZFC,397163,3,3
Kenyan Premier League,18/19,27,2019-05-01,16:15,8102392,WufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,27,2019-05-01,16:15,8102296,NufbsfxKb,Finished,Sofapaka,SOF,138488,Posta Rangers,PRA,213605,3,3
Kenyan Premier League,18/19,27,2019-05-02,15:00,8102285,zufbsYufb,Finished,Bandari FC,BAN,138474,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,18/19,27,2019-05-02,15:00,8102223,gLdbsDufb,Finished,Gor Mahia FC,GOR,134306,Kenya Commercial Bank,KCB,138478,3,3
Kenyan Premier League,18/19,28,2019-05-04,15:00,8102255,Bufbsladc,Finished,Mulembe United,MUD,257511,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,18/19,28,2019-05-05,14:00,8102215,IDFsHufb,Finished,AFC Leopards SC,LDS,76433,Mathare United,MAU,138482,0,0
Kenyan Premier League,18/19,28,2019-05-05,14:00,8102230,zufbsfxKb,Finished,Posta Rangers,PRA,213605,Bandari FC,BAN,138474,0,0
Kenyan Premier League,18/19,28,2019-05-05,15:00,8102297,exKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,28,2019-05-05,15:00,8102275,gLdbsavfb,Finished,Western Stima FC,WST,138500,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,28,2019-05-05,15:00,8102286,PufbsnTid,Finished,Zoo F.C.,ZFC,397163,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,18/19,28,2019-05-05,16:15,8102394,NufbsWufb,Finished,Tusker,TUS,138496,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,28,2019-05-06,15:00,8102330,DufbsFRid,Finished,Kenya Commercial Bank,KCB,138478,Dandora Love,DLO,397130,2,2
Kenyan Premier League,18/19,28,2019-05-06,15:00,8102412,YufbsIvYb,Finished,Ulinzi Stars,ULS,138498,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,29,2019-05-08,14:00,8102387,Nufbsavfb,Finished,Sofapaka,SOF,138488,Western Stima FC,WST,138500,2,2
Kenyan Premier League,18/19,29,2019-05-08,15:00,8102298,HufbsHvYb,Finished,Mathare United,MAU,138482,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,18/19,29,2019-05-08,15:00,8102396,zufbsladc,Finished,Mulembe United,MUD,257511,Bandari FC,BAN,138474,0,0
Kenyan Premier League,18/19,29,2019-05-08,16:15,8102257,IDFsnTid,Finished,AFC Leopards SC,LDS,76433,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,18/19,29,2019-05-08,16:15,8102287,gLdbsBufb,Finished,Chemelil Sugar,CSU,138476,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,18/19,29,2019-05-09,13:00,8102240,DufbsPufb,Finished,Sony Sugar,SSU,138490,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,18/19,29,2019-05-09,14:00,8102238,exKbsIvYb,Finished,Nzoia United,NZO,246033,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,29,2024-09-30,15:47,8102239,WufbsFRid,Finished,Dandora Love,DLO,397130,Tusker,TUS,138496,-,-
Kenyan Premier League,18/19,29,2019-05-09,15:00,8102241,YufbsfxKb,Finished,Ulinzi Stars,ULS,138498,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,18/19,30,2019-05-12,11:00,8102245,fxKbsladc,Finished,Posta Rangers,PRA,213605,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,30,2019-05-12,14:00,8102242,avfbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Western Stima FC,WST,138500,2,2
Kenyan Premier League,18/19,30,2019-05-12,15:00,8102299,HufbsFRid,Finished,Mathare United,MAU,138482,Dandora Love,DLO,397130,2,2
Kenyan Premier League,18/19,30,2019-05-12,15:00,8102276,WufbsIvYb,Finished,Tusker,TUS,138496,Nzoia United,NZO,246033,1,1
Kenyan Premier League,18/19,30,2019-05-12,15:00,8102243,YufbsnTid,Finished,Zoo F.C.,ZFC,397163,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,18/19,30,2019-05-12,16:15,8102390,gLdbsNufb,Finished,Gor Mahia FC,GOR,134306,Sofapaka,SOF,138488,2,2
Kenyan Premier League,18/19,30,2019-05-14,15:00,8102397,zufbsBufb,Finished,Bandari FC,BAN,138474,Chemelil Sugar,CSU,138476,3,3
Kenyan Premier League,18/19,30,2019-05-15,13:00,8219421,PufbsHvYb,Finished,Sony Sugar,SSU,138490,Kariobangi Sharks,KAR,246032,2,2
Kenyan Premier League,18/19,30,2019-05-15,15:00,8219491,IDFsDufb,Finished,Kenya Commercial Bank,KCB,138478,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,18/19,31,2019-05-18,14:00,8102259,PufbsFRid,Finished,Dandora Love,DLO,397130,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,31,2019-05-18,15:00,8102278,DufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Kenya Commercial Bank,KCB,138478,2,2
Kenyan Premier League,18/19,31,2019-05-18,15:00,8102395,NufbsIvYb,Finished,Nzoia United,NZO,246033,Sofapaka,SOF,138488,1,1
Kenyan Premier League,18/19,31,2019-05-18,16:15,8102247,exKbsfxKb,Finished,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,18/19,31,2019-05-19,14:00,8102300,Hufbsavfb,Finished,Western Stima FC,WST,138500,Mathare United,MAU,138482,0,0
Kenyan Premier League,18/19,31,2019-05-19,15:00,8102248,zufbsnTid,Finished,Bandari FC,BAN,138474,Zoo F.C.,ZFC,397163,3,3
Kenyan Premier League,18/19,31,2019-05-19,15:00,8102249,BufbsYufb,Finished,Chemelil Sugar,CSU,138476,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,18/19,31,2019-05-19,15:00,8102289,Wufbsladc,Finished,Mulembe United,MUD,257511,Tusker,TUS,138496,1,1
Kenyan Premier League,18/19,31,2019-05-19,16:15,8102246,IDFsgLdb,Finished,AFC Leopards SC,LDS,76433,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,32,2019-05-22,14:00,8102302,DufbsIvYb,Finished,Nzoia United,NZO,246033,Kenya Commercial Bank,KCB,138478,0,0
Kenyan Premier League,18/19,32,2019-05-22,14:00,8102306,BufbsNufb,Finished,Sofapaka,SOF,138488,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,18/19,32,2019-05-22,15:00,8102304,PufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,32,2019-05-22,15:00,8102316,zufbsHufb,Finished,Mathare United,MAU,138482,Bandari FC,BAN,138474,0,0
Kenyan Premier League,18/19,32,2019-05-22,15:00,8224067,YufbsHvYb,Finished,Ulinzi Stars,ULS,138498,Kariobangi Sharks,KAR,246032,3,3
Kenyan Premier League,18/19,32,2019-05-22,15:00,8102305,avfbsfxKb,Finished,Western Stima FC,WST,138500,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,18/19,32,2019-05-22,16:15,8102313,gLdbsladc,Finished,Gor Mahia FC,GOR,134306,Mulembe United,MUD,257511,1,1
Kenyan Premier League,18/19,32,2019-05-23,15:00,8102311,IDFsFRid,Finished,Dandora Love,DLO,397130,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,32,2019-05-23,15:00,8102318,WufbsnTid,Finished,Tusker,TUS,138496,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,18/19,33,2019-05-25,13:00,8102312,PufbsIvYb,Finished,Sony Sugar,SSU,138490,Nzoia United,NZO,246033,0,0
Kenyan Premier League,18/19,33,2019-05-25,15:00,8102319,BufbsHufb,Finished,Chemelil Sugar,CSU,138476,Mathare United,MAU,138482,0,0
Kenyan Premier League,18/19,33,2019-05-25,16:05,8102325,gLdbsfxKb,Finished,Posta Rangers,PRA,213605,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,18/19,33,2019-05-26,13:00,8102314,zufbsNufb,Finished,Bandari FC,BAN,138474,Sofapaka,SOF,138488,0,0
Kenyan Premier League,18/19,33,2019-05-26,14:00,8102308,DufbsYufb,Finished,Kenya Commercial Bank,KCB,138478,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,18/19,33,2019-05-26,14:00,8102309,avfbsladc,Finished,Mulembe United,MUD,257511,Western Stima FC,WST,138500,1,1
Kenyan Premier League,18/19,33,2019-05-26,15:00,8102315,HvYbsFRid,Finished,Kariobangi Sharks,KAR,246032,Dandora Love,DLO,397130,3,3
Kenyan Premier League,18/19,33,2019-05-26,15:00,8102303,exKbsnTid,Finished,Zoo F.C.,ZFC,397163,Kakamega Homeboyz,KAH,213604,3,3
Kenyan Premier League,18/19,33,2019-05-26,16:15,8102328,IDFsWufb,Finished,AFC Leopards SC,LDS,76433,Tusker,TUS,138496,0,0
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102323,BufbsPufb,Finished,Chemelil Sugar,CSU,138476,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102322,gLdbsHufb,Finished,Gor Mahia FC,GOR,134306,Mathare United,MAU,138482,2,2
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102320,HvYbsladc,Finished,Kariobangi Sharks,KAR,246032,Mulembe United,MUD,257511,4,4
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102326,DufbsnTid,Finished,Kenya Commercial Bank,KCB,138478,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102310,zufbsIvYb,Finished,Nzoia United,NZO,246033,Bandari FC,BAN,138474,2,2
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102327,NufbsexKb,Finished,Sofapaka,SOF,138488,Kakamega Homeboyz,KAH,213604,2,2
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102324,WufbsfxKb,Finished,Tusker,TUS,138496,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,18/19,34,2019-05-29,14:00,8102321,IDFsavfb,Finished,Western Stima FC,WST,138500,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,18/19,34,2019-06-02,15:00,8102317,YufbsFRid,Finished,Ulinzi Stars,ULS,138498,Dandora Love,DLO,397130,4,4
