tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,24/25,22,12656724,HufbsDbzc,Notstarted,Mathare United,MAU,138482,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,23,12656726,LufbsYufb,Notstarted,Nairobi City Stars FC,NCS,138486,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,23,12656696,zufbsWufb,Notstarted,Bandari FC,BAN,138474,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,23,12656699,Kzdcspqzc,Notstarted,FC Talanta,TAL,310815,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,23,12656728,HufbsCYHc,Notstarted,Muranga Seal,MUR,332427,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,23,12656697,exKbsFhIc,Notstarted,Shabana FC,SHA,332880,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,23,12656701,DufbsfxKb,Notstarted,Kenya Commercial Bank,KCB,138478,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,23,12656703,NufbsKaBg,Notstarted,Sofapaka,SOF,138488,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,23,12656709,IDFsDbzc,Notstarted,Administration Police,APO,310078,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,23,12656706,gLdbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,24,12656712,HufbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,24,12656717,IDFsFhIc,Notstarted,AFC Leopards SC,LDS,76433,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,24,12656713,exKbspqzc,Notstarted,Kakamega Homeboyz,KAH,213604,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,24,12656715,DufbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,24,12656719,DbzcsCYHc,Notstarted,Administration Police,APO,310078,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,24,12656721,LufbsNufb,Notstarted,Sofapaka,SOF,138488,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,24,12656725,KzdcsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,24,12656723,WufbsfxKb,Notstarted,Tusker,TUS,138496,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,24,12656727,gLdbszufb,Notstarted,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,25,12656729,fxKbsDbzc,Notstarted,Posta Rangers,PRA,213605,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,25,12656730,CYHcsFhIc,Notstarted,Shabana FC,SHA,332880,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,25,12656731,IDFsexKb,Notstarted,AFC Leopards SC,LDS,76433,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,25,12656732,WufbsKzdc,Notstarted,Bidco United,BID,258735,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,25,12656735,zufbsYufb,Notstarted,Bandari FC,BAN,138474,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,25,12656733,Nufbspqzc,Notstarted,FC Talanta,TAL,310815,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,25,12656736,gLdbsDufb,Notstarted,Kenya Commercial Bank,KCB,138478,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,25,12656734,HufbsKaBg,Notstarted,Mathare United,MAU,138482,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,25,12656737,LufbsHvYb,Notstarted,Nairobi City Stars FC,NCS,138486,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,26,12656738,HufbsfxKb,Notstarted,Mathare United,MAU,138482,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,26,12656740,DufbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,26,12656742,HvYbspqzc,Notstarted,Kariobangi Sharks,KAR,246032,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,26,12656741,KzdcsCYHc,Notstarted,Muranga Seal,MUR,332427,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,26,12656739,zufbsFhIc,Notstarted,Shabana FC,SHA,332880,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,26,12656743,LufbsDbzc,Notstarted,Nairobi City Stars FC,NCS,138486,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,26,12656745,IDFsgLdb,Notstarted,Gor Mahia FC,GOR,134306,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,26,12656744,WufbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,26,12656746,NufbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,27,12656748,pqzcsFhIc,Notstarted,FC Talanta,TAL,310815,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,27,12656747,LufbsWufb,Notstarted,Tusker,TUS,138496,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,27,12656753,zufbsexKb,Notstarted,Bandari FC,BAN,138474,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,27,12656751,DufbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,27,12656749,HvYbsCYHc,Notstarted,Muranga Seal,MUR,332427,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,27,12656752,IDFsfxKb,Notstarted,Posta Rangers,PRA,213605,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,27,12656750,gLdbsNufb,Notstarted,Sofapaka,SOF,138488,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,27,12656754,HufbsKzdc,Notstarted,Bidco United,BID,258735,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,27,12656755,YufbsDbzc,Notstarted,Administration Police,APO,310078,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,28,12656756,zufbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,28,12656757,fxKbsCYHc,Notstarted,Posta Rangers,PRA,213605,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,28,12656758,gLdbsKaBg,Notstarted,Gor Mahia FC,GOR,134306,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,28,12656759,DufbsDbzc,Notstarted,Kenya Commercial Bank,KCB,138478,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,28,12656760,HufbsWufb,Notstarted,Mathare United,MAU,138482,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,28,12656763,IDFsKzdc,Notstarted,AFC Leopards SC,LDS,76433,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,28,12656762,NufbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,28,12656761,Yufbspqzc,Notstarted,Ulinzi Stars,ULS,138498,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,28,12656764,LufbsFhIc,Notstarted,Nairobi City Stars FC,NCS,138486,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,29,12656766,Dufbspqzc,Notstarted,FC Talanta,TAL,310815,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,29,12656765,HufbsNufb,Notstarted,Sofapaka,SOF,138488,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,29,12656768,exKbsfxKb,Notstarted,Kakamega Homeboyz,KAH,213604,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,29,12656767,YufbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,29,12656769,HvYbsDbzc,Notstarted,Administration Police,APO,310078,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,29,12656770,IDFsWufb,Notstarted,Tusker,TUS,138496,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,29,12656771,zufbsKzdc,Notstarted,Bidco United,BID,258735,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,29,12656772,LufbsCYHc,Notstarted,Muranga Seal,MUR,332427,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,29,12656773,gLdbsFhIc,Notstarted,Shabana FC,SHA,332880,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,30,12656774,HufbsexKb,Notstarted,Mathare United,MAU,138482,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,30,12656775,LufbsKaBg,Notstarted,Nairobi City Stars FC,NCS,138486,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,30,12656776,IDFsYufb,Notstarted,AFC Leopards SC,LDS,76433,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,30,12656777,WufbsCYHc,Notstarted,Tusker,TUS,138496,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,30,12656778,zufbsDbzc,Notstarted,Bandari FC,BAN,138474,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,30,12656780,gLdbspqzc,Notstarted,Gor Mahia FC,GOR,134306,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,30,12656781,DufbsFhIc,Notstarted,Kenya Commercial Bank,KCB,138478,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,30,12656779,fxKbsKzdc,Notstarted,Posta Rangers,PRA,213605,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,30,12656782,NufbsHvYb,Notstarted,Sofapaka,SOF,138488,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,31,12656783,Wufbspqzc,Notstarted,FC Talanta,TAL,310815,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,31,12656784,exKbsDbzc,Notstarted,Kakamega Homeboyz,KAH,213604,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,31,12656786,NufbsCYHc,Notstarted,Muranga Seal,MUR,332427,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,31,12656785,KzdcsFhIc,Notstarted,Shabana FC,SHA,332880,Bidco United,BID,258735,-,-
Kenyan Premier League,24/25,31,12656787,IDFsHufb,Notstarted,AFC Leopards SC,LDS,76433,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,31,12656788,DufbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,31,12656790,gLdbsLufb,Notstarted,Gor Mahia FC,GOR,134306,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,31,12656789,zufbsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,31,12656791,YufbsfxKb,Notstarted,Ulinzi Stars,ULS,138498,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,32,12656792,HufbsYufb,Notstarted,Mathare United,MAU,138482,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,32,12656795,DufbsKzdc,Notstarted,Bidco United,BID,258735,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,32,12656797,gLdbsCYHc,Notstarted,Muranga Seal,MUR,332427,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,32,12656794,LufbsfxKb,Notstarted,Nairobi City Stars FC,NCS,138486,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,32,12656793,FhIcsKaBg,Notstarted,Shabana FC,SHA,332880,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,32,12656798,Dbzcspqzc,Notstarted,Administration Police,APO,310078,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,32,12656800,NufbsWufb,Notstarted,Sofapaka,SOF,138488,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,32,12656802,IDFszufb,Notstarted,Bandari FC,BAN,138474,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,32,12656804,exKbsHvYb,Notstarted,Kariobangi Sharks,KAR,246032,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,33,12656809,DbzcsFhIc,Notstarted,Administration Police,APO,310078,Shabana FC,SHA,332880,-,-
Kenyan Premier League,24/25,33,12656805,exKbsKzdc,Notstarted,Bidco United,BID,258735,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,24/25,33,12656813,IDFspqzc,Notstarted,FC Talanta,TAL,310815,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,24/25,33,12656812,DufbsLufb,Notstarted,Kenya Commercial Bank,KCB,138478,Nairobi City Stars FC,NCS,138486,-,-
Kenyan Premier League,24/25,33,12656808,CYHcsKaBg,Notstarted,Mara Sugar FC,MAR,815035,Muranga Seal,MUR,332427,-,-
Kenyan Premier League,24/25,33,12656811,zufbsHufb,Notstarted,Mathare United,MAU,138482,Bandari FC,BAN,138474,-,-
Kenyan Premier League,24/25,33,12656807,NufbsfxKb,Notstarted,Posta Rangers,PRA,213605,Sofapaka,SOF,138488,-,-
Kenyan Premier League,24/25,33,12656810,WufbsHvYb,Notstarted,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,24/25,33,12656806,gLdbsYufb,Notstarted,Ulinzi Stars,ULS,138498,Gor Mahia FC,GOR,134306,-,-
Kenyan Premier League,24/25,34,12656702,IDFsDufb,Notstarted,AFC Leopards SC,LDS,76433,Kenya Commercial Bank,KCB,138478,-,-
Kenyan Premier League,24/25,34,12656814,zufbsfxKb,Notstarted,Bandari FC,BAN,138474,Posta Rangers,PRA,213605,-,-
Kenyan Premier League,24/25,34,12656704,gLdbsDbzc,Notstarted,Gor Mahia FC,GOR,134306,Administration Police,APO,310078,-,-
Kenyan Premier League,24/25,34,12656700,WufbsexKb,Notstarted,Kakamega Homeboyz,KAH,213604,Tusker,TUS,138496,-,-
Kenyan Premier League,24/25,34,12656710,HvYbsKaBg,Notstarted,Kariobangi Sharks,KAR,246032,Mara Sugar FC,MAR,815035,-,-
Kenyan Premier League,24/25,34,12656698,pqzcsCYHc,Notstarted,Muranga Seal,MUR,332427,FC Talanta,TAL,310815,-,-
Kenyan Premier League,24/25,34,12656815,HufbsLufb,Notstarted,Nairobi City Stars FC,NCS,138486,Mathare United,MAU,138482,-,-
Kenyan Premier League,24/25,34,12656707,YufbsFhIc,Notstarted,Shabana FC,SHA,332880,Ulinzi Stars,ULS,138498,-,-
Kenyan Premier League,24/25,34,12656816,NufbsKzdc,Notstarted,Sofapaka,SOF,138488,Bidco United,BID,258735,-,-
