tournament,season,round,matchID,matchCustomID,matchStatus,homeTeamnName,homeTeamnNameCode,homeTeamID,awayTeamName,awayTeamNameCode,awayTeamID,homeScoreFT,awayScoreFT
Kenyan Premier League,2017,21,7389975,zufbsavfb,Canceled,Western Stima FC,WST,138500,Bandari FC,BAN,138474,-,-
Kenyan Premier League,2017,21,7389982,exKbsnTid,Canceled,Zoo F.C.,ZFC,397163,Kakamega Homeboyz,KAH,213604,-,-
Kenyan Premier League,2017,21,7389981,IDFsHufb,Canceled,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,-,-
Kenyan Premier League,2017,21,7527008,BufbsIvYb,Finished,Nzoia United,NZO,246033,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,2017,21,7527013,WufbsHvYb,Canceled,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,-,-
Kenyan Premier League,2017,21,7527011,JufbsFRid,Canceled,Dandora Love,DLO,397130,Muhoroni Youth FC,MUY,138484,-,-
Kenyan Premier League,2017,21,7527006,RufbsfxKb,Finished,Posta Rangers,PRA,213605,Thika United,TUN,138492,1,1
Kenyan Premier League,2017,21,7527014,IDFsHufb,Finished,Mathare United,MAU,138482,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,2017,21,7527009,gLdbsNufb,Finished,Gor Mahia FC,GOR,134306,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2017,21,7608252,JufbsFRid,Finished,Dandora Love,DLO,397130,Muhoroni Youth FC,MUY,138484,3,3
Kenyan Premier League,2017,21,7527007,PufbsYufb,Finished,Sony Sugar,SSU,138490,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2017,21,7527010,zufbsavfb,Finished,Western Stima FC,WST,138500,Bandari FC,BAN,138474,2,2
Kenyan Premier League,2017,21,7526970,exKbsnTid,Finished,Zoo F.C.,ZFC,397163,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2017,21,7617038,WufbsHvYb,Finished,Tusker,TUS,138496,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,2017,22,7389989,BufbsYufb,Finished,Ulinzi Stars,ULS,138498,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2017,22,7389991,NufbsIvYb,Finished,Sofapaka,SOF,138488,Nzoia United,NZO,246033,3,3
Kenyan Premier League,2017,22,7389976,zufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Bandari FC,BAN,138474,1,1
Kenyan Premier League,2017,22,7389979,avfbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Western Stima FC,WST,138500,1,1
Kenyan Premier League,2017,22,7389985,HufbsFRid,Finished,Mathare United,MAU,138482,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,22,7389990,JufbsRufb,Finished,Muhoroni Youth FC,MUY,138484,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,22,7389994,PufbsnTid,Finished,Sony Sugar,SSU,138490,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,2017,22,7389995,gLdbsfxKb,Finished,Gor Mahia FC,GOR,134306,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,22,7389986,IDFsWufb,Finished,AFC Leopards SC,LDS,76433,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,23,7389992,NufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Sofapaka,SOF,138488,0,0
Kenyan Premier League,2017,23,7390005,YufbsfxKb,Finished,Posta Rangers,PRA,213605,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,23,7390002,IDFsexKb,Finished,AFC Leopards SC,LDS,76433,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,23,7389988,zufbsnTid,Finished,Bandari FC,BAN,138474,Zoo F.C.,ZFC,397163,3,3
Kenyan Premier League,2017,23,7390000,BufbsFRid,Finished,Chemelil Sugar,CSU,138476,Dandora Love,DLO,397130,2,2
Kenyan Premier League,2017,23,7389993,JufbsIvYb,Finished,Nzoia United,NZO,246033,Muhoroni Youth FC,MUY,138484,3,3
Kenyan Premier League,2017,23,7390004,HufbsWufb,Finished,Tusker,TUS,138496,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,23,7389999,Pufbsavfb,Finished,Western Stima FC,WST,138500,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2017,23,7389996,gLdbsRufb,Finished,Thika United,TUN,138492,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,24,7568383,fxKbsFRid,Finished,Dandora Love,DLO,397130,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,2017,24,7389998,zufbsHvYb,Finished,Bandari FC,BAN,138474,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,2017,24,7390003,gLdbsIvYb,Finished,Gor Mahia FC,GOR,134306,Nzoia United,NZO,246033,4,4
Kenyan Premier League,2017,24,7390016,RufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,24,7389997,JufbsYufb,Finished,Muhoroni Youth FC,MUY,138484,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,24,7390001,Hufbsavfb,Finished,Mathare United,MAU,138482,Western Stima FC,WST,138500,2,2
Kenyan Premier League,2017,24,7390008,BufbsNufb,Finished,Sofapaka,SOF,138488,Chemelil Sugar,CSU,138476,4,4
Kenyan Premier League,2017,24,7390006,PufbsWufb,Finished,Sony Sugar,SSU,138490,Tusker,TUS,138496,2,2
Kenyan Premier League,2017,24,7390010,IDFsnTid,Finished,Zoo F.C.,ZFC,397163,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2017,25,7390012,IDFsPufb,Finished,AFC Leopards SC,LDS,76433,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,2017,25,7390020,JufbsfxKb,Finished,Posta Rangers,PRA,213605,Muhoroni Youth FC,MUY,138484,0,0
Kenyan Premier League,2017,25,7390013,HufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Mathare United,MAU,138482,3,3
Kenyan Premier League,2017,25,7390009,zufbsIvYb,Finished,Nzoia United,NZO,246033,Bandari FC,BAN,138474,3,3
Kenyan Premier League,2017,25,7390017,avfbsexKb,Finished,Western Stima FC,WST,138500,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,25,7390011,RufbsFRid,Finished,Thika United,TUN,138492,Dandora Love,DLO,397130,2,2
Kenyan Premier League,2017,25,7390015,WufbsnTid,Finished,Tusker,TUS,138496,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,2017,25,7390026,NufbsYufb,Finished,Ulinzi Stars,ULS,138498,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2017,25,7390007,gLdbsBufb,Finished,Chemelil Sugar,CSU,138476,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,26,7390033,IvYbsFRid,Finished,Dandora Love,DLO,397130,Nzoia United,NZO,246033,0,0
Kenyan Premier League,2017,26,7390019,BufbsJufb,Finished,Muhoroni Youth FC,MUY,138484,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,2017,26,7390024,NufbsfxKb,Finished,Sofapaka,SOF,138488,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,26,7390023,zufbsHufb,Finished,Bandari FC,BAN,138474,Mathare United,MAU,138482,2,2
Kenyan Premier League,2017,26,7390018,IDFsgLdb,Finished,Gor Mahia FC,GOR,134306,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2017,26,7390030,WufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,26,7390029,PufbsHvYb,Finished,Sony Sugar,SSU,138490,Kariobangi Sharks,KAR,246032,0,0
Kenyan Premier League,2017,26,7390032,avfbsnTid,Finished,Zoo F.C.,ZFC,397163,Western Stima FC,WST,138500,4,4
Kenyan Premier League,2017,26,7595378,RufbsYufb,Finished,Ulinzi Stars,ULS,138498,Thika United,TUN,138492,0,0
Kenyan Premier League,2017,26,7390027,RufbsYufb,Finished,Ulinzi Stars,ULS,138498,Thika United,TUN,138492,0,0
Kenyan Premier League,2017,27,7390021,IDFsRufb,Finished,AFC Leopards SC,LDS,76433,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,27,7390037,fxKbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Posta Rangers,PRA,213605,2,2
Kenyan Premier League,2017,27,7390031,NufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Sofapaka,SOF,138488,2,2
Kenyan Premier League,2017,27,7390022,gLdbsWufb,Finished,Tusker,TUS,138496,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,27,7390025,HufbsYufb,Finished,Mathare United,MAU,138482,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,27,7390035,zufbsBufb,Finished,Bandari FC,BAN,138474,Chemelil Sugar,CSU,138476,0,0
Kenyan Premier League,2017,27,7615494,avfbsFRid,Finished,Western Stima FC,WST,138500,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,27,7617039,IvYbsnTid,Finished,Zoo F.C.,ZFC,397163,Nzoia United,NZO,246033,2,2
Kenyan Premier League,2017,27,7390034,JufbsPufb,Canceled,Sony Sugar,SSU,138490,Muhoroni Youth FC,MUY,138484,-,-
Kenyan Premier League,2017,27,7636551,JufbsPufb,Finished,Sony Sugar,SSU,138490,Muhoroni Youth FC,MUY,138484,5,5
Kenyan Premier League,2017,28,7390040,JufbsnTid,Canceled,Muhoroni Youth FC,MUY,138484,Zoo F.C.,ZFC,397163,-,-
Kenyan Premier League,2017,28,7390041,gLdbszufb,Finished,Gor Mahia FC,GOR,134306,Bandari FC,BAN,138474,3,3
Kenyan Premier League,2017,28,7390043,avfbsIvYb,Finished,Nzoia United,NZO,246033,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2017,28,7390039,BufbsHufb,Finished,Chemelil Sugar,CSU,138476,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,28,7390042,PufbsfxKb,Finished,Posta Rangers,PRA,213605,Sony Sugar,SSU,138490,0,0
Kenyan Premier League,2017,28,7390054,IDFsNufb,Finished,Sofapaka,SOF,138488,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,2017,28,7390049,YufbsexKb,Finished,Ulinzi Stars,ULS,138498,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,28,7390047,RufbsHvYb,Finished,Thika United,TUN,138492,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,2017,28,7623066,WufbsFRid,Finished,Dandora Love,DLO,397130,Tusker,TUS,138496,0,0
Kenyan Premier League,2017,28,7622096,JufbsnTid,Finished,Muhoroni Youth FC,MUY,138484,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,28,7390038,WufbsFRid,Canceled,Dandora Love,DLO,397130,Tusker,TUS,138496,-,-
Kenyan Premier League,2017,29,7390046,IDFsfxKb,Finished,AFC Leopards SC,LDS,76433,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,2017,29,7390044,zufbsNufb,Finished,Bandari FC,BAN,138474,Sofapaka,SOF,138488,1,1
Kenyan Premier League,2017,29,7390050,BufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,2017,29,7390045,gLdbsHufb,Finished,Mathare United,MAU,138482,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,2017,29,7390055,YufbsnTid,Finished,Zoo F.C.,ZFC,397163,Ulinzi Stars,ULS,138498,0,0
Kenyan Premier League,2017,29,7390048,exKbsFRid,Finished,Kakamega Homeboyz,KAH,213604,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,29,7390051,PufbsIvYb,Finished,Sony Sugar,SSU,138490,Nzoia United,NZO,246033,2,2
Kenyan Premier League,2017,29,7390052,JufbsWufb,Finished,Tusker,TUS,138496,Muhoroni Youth FC,MUY,138484,4,4
Kenyan Premier League,2017,29,7390064,Rufbsavfb,Finished,Western Stima FC,WST,138500,Thika United,TUN,138492,1,1
Kenyan Premier League,2017,30,7390060,Bufbsavfb,Finished,Chemelil Sugar,CSU,138476,Western Stima FC,WST,138500,0,0
Kenyan Premier League,2017,30,7390058,HvYbsFRid,Finished,Dandora Love,DLO,397130,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,2017,30,7390057,gLdbsPufb,Finished,Gor Mahia FC,GOR,134306,Sony Sugar,SSU,138490,2,2
Kenyan Premier League,2017,30,7390053,IDFsJufb,Finished,Muhoroni Youth FC,MUY,138484,AFC Leopards SC,LDS,76433,1,1
Kenyan Premier League,2017,30,7390062,exKbsIvYb,Finished,Nzoia United,NZO,246033,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2017,30,7390056,HufbsfxKb,Finished,Posta Rangers,PRA,213605,Mathare United,MAU,138482,2,2
Kenyan Premier League,2017,30,7390059,NufbsnTid,Finished,Sofapaka,SOF,138488,Zoo F.C.,ZFC,397163,2,2
Kenyan Premier League,2017,30,7390061,zufbsRufb,Finished,Thika United,TUN,138492,Bandari FC,BAN,138474,1,1
Kenyan Premier League,2017,30,7390077,WufbsYufb,Finished,Ulinzi Stars,ULS,138498,Tusker,TUS,138496,4,4
Kenyan Premier League,2017,31,7390072,RufbsnTid,Canceled,Zoo F.C.,ZFC,397163,Thika United,TUN,138492,-,-
Kenyan Premier League,2017,31,7390069,HufbsJufb,Finished,Mathare United,MAU,138482,Muhoroni Youth FC,MUY,138484,2,2
Kenyan Premier League,2017,31,7390068,zufbsYufb,Finished,Bandari FC,BAN,138474,Ulinzi Stars,ULS,138498,1,1
Kenyan Premier League,2017,31,7390070,gLdbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Gor Mahia FC,GOR,134306,0,0
Kenyan Premier League,2017,31,7390065,HvYbsIvYb,Finished,Kariobangi Sharks,KAR,246032,Nzoia United,NZO,246033,4,4
Kenyan Premier League,2017,31,7390066,PufbsFRid,Finished,Sony Sugar,SSU,138490,Dandora Love,DLO,397130,0,0
Kenyan Premier League,2017,31,7390063,avfbsfxKb,Finished,Western Stima FC,WST,138500,Posta Rangers,PRA,213605,1,1
Kenyan Premier League,2017,31,7390067,NufbsWufb,Finished,Tusker,TUS,138496,Sofapaka,SOF,138488,0,0
Kenyan Premier League,2017,31,7390071,IDFsBufb,Finished,AFC Leopards SC,LDS,76433,Chemelil Sugar,CSU,138476,1,1
Kenyan Premier League,2017,31,7631998,RufbsnTid,Finished,Zoo F.C.,ZFC,397163,Thika United,TUN,138492,2,2
Kenyan Premier League,2017,32,7390080,zufbsJufb,Finished,Muhoroni Youth FC,MUY,138484,Bandari FC,BAN,138474,2,2
Kenyan Premier League,2017,32,7390082,exKbsfxKb,Finished,Posta Rangers,PRA,213605,Kakamega Homeboyz,KAH,213604,1,1
Kenyan Premier League,2017,32,7390079,PufbsRufb,Finished,Thika United,TUN,138492,Sony Sugar,SSU,138490,1,1
Kenyan Premier League,2017,32,7390076,YufbsHvYb,Finished,Ulinzi Stars,ULS,138498,Kariobangi Sharks,KAR,246032,1,1
Kenyan Premier League,2017,32,7390085,BufbsWufb,Finished,Chemelil Sugar,CSU,138476,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,32,7390078,gLdbsavfb,Finished,Gor Mahia FC,GOR,134306,Western Stima FC,WST,138500,2,2
Kenyan Premier League,2017,32,7390073,IDFsIvYb,Finished,Nzoia United,NZO,246033,AFC Leopards SC,LDS,76433,2,2
Kenyan Premier League,2017,32,7390083,HufbsNufb,Finished,Sofapaka,SOF,138488,Mathare United,MAU,138482,0,0
Kenyan Premier League,2017,32,7390075,FRidsnTid,Finished,Dandora Love,DLO,397130,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,33,7390101,BufbsexKb,Finished,Kakamega Homeboyz,KAH,213604,Chemelil Sugar,CSU,138476,2,2
Kenyan Premier League,2017,33,7390103,JufbsHvYb,Finished,Kariobangi Sharks,KAR,246032,Muhoroni Youth FC,MUY,138484,7,7
Kenyan Premier League,2017,33,7390097,HufbsIvYb,Finished,Mathare United,MAU,138482,Nzoia United,NZO,246033,1,1
Kenyan Premier League,2017,33,7390108,zufbsfxKb,Finished,Bandari FC,BAN,138474,Posta Rangers,PRA,213605,0,0
Kenyan Premier League,2017,33,7390084,NufbsPufb,Finished,Sony Sugar,SSU,138490,Sofapaka,SOF,138488,1,1
Kenyan Premier League,2017,33,7390104,RufbsWufb,Finished,Tusker,TUS,138496,Thika United,TUN,138492,0,0
Kenyan Premier League,2017,33,7390107,Yufbsavfb,Finished,Western Stima FC,WST,138500,Ulinzi Stars,ULS,138498,2,2
Kenyan Premier League,2017,33,7390102,gLdbsnTid,Finished,Zoo F.C.,ZFC,397163,Gor Mahia FC,GOR,134306,1,1
Kenyan Premier League,2017,33,7390081,IDFsFRid,Finished,AFC Leopards SC,LDS,76433,Dandora Love,DLO,397130,1,1
Kenyan Premier League,2017,34,7390106,gLdbsHvYb,Finished,Gor Mahia FC,GOR,134306,Kariobangi Sharks,KAR,246032,3,3
Kenyan Premier League,2017,34,7390098,IDFsYufb,Finished,Ulinzi Stars,ULS,138498,AFC Leopards SC,LDS,76433,0,0
Kenyan Premier League,2017,34,7390096,WufbsIvYb,Finished,Nzoia United,NZO,246033,Tusker,TUS,138496,1,1
Kenyan Premier League,2017,34,7390095,zufbsFRid,Finished,Dandora Love,DLO,397130,Bandari FC,BAN,138474,0,0
Kenyan Premier League,2017,34,7390099,JufbsexKb,Finished,Muhoroni Youth FC,MUY,138484,Kakamega Homeboyz,KAH,213604,0,0
Kenyan Premier League,2017,34,7390105,Nufbsavfb,Finished,Sofapaka,SOF,138488,Western Stima FC,WST,138500,1,1
Kenyan Premier League,2017,34,7390094,HufbsRufb,Finished,Thika United,TUN,138492,Mathare United,MAU,138482,1,1
Kenyan Premier League,2017,34,7390093,fxKbsnTid,Finished,Posta Rangers,PRA,213605,Zoo F.C.,ZFC,397163,1,1
Kenyan Premier League,2017,34,7390100,BufbsPufb,Finished,Chemelil Sugar,CSU,138476,Sony Sugar,SSU,138490,2,2
