SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
169-24,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,24,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/169-30_Heron_DocGra_JavaHS_0416_HR.jpg,,,,,,,,,,,,,,,HERON COUNTER STOOL,,,,,,"Shown as bar height.; Shown with option ""J"" nails. Standard with ""A"" nails.; No footrest Available.",,,https://www.hancockandmoore.com/Products/Detail?SKU=169-24
H6867-O,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,21.5,18.5,,,,,,,,,,18.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/H6867-O_Eli_FenCed_MD_0423_HR.jpg,,,,,,,,,,,,,,,ELI OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=H6867-O
UL6310-S,,,,,,,,,,,,,,,,,,,,,URBAN LOGIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,33.5,30,,23,20.5,,,,,23.25,,18.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_10-52-07_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-35-25_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-35-25_PM_3_HR.jpg,,,,,,,,,,,,,BOWERY SWIVEL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=UL6310-S
209-30,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,19,32.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/209-30_English-Saddle_1020_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/209-30_English-Saddle_1020_BK_HR.jpg,,,,,,,,,,,,,,ENGLISH SADDLE BAR STOOL,,,,,,Standard with A nail and Dark English Antique Oak kick plate.  Shown in Hyde Park Mocha Burnished with reverse side of Hyde Park Mocha Burnished on the sides.; Shown with custom Satin Brass kick plate.  Brushed Stainless Steel kick plate also available upon request.,,,https://www.hancockandmoore.com/Products/Detail?SKU=209-30
UL6487-1,,,,,,,,,,,,,,,,,,,,,URBAN LOGIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28.5,28.5,,21.5,19,,,,,28.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/UL6487-1_Axel_MarCho_BC_1018_HR.jpg,,,,,,,,,,,,,,,AXEL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=UL6487-1
4692,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,20.5,18.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4692_HR.jpg,,,,,,,,,,,,,,,DONOVAN OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4692
6638-O,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,20.5,17,,,,,,,,,,17,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6638-O_Danvers_TacGar_MD_0420_HR.jpg,,,,,,,,,,,,,,,DANVERS OTTOMAN,,,,,,Shown in Tilton Ruby with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6638-O
6565-O,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,23.5,19.5,,30,23.5,,,,,,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6565-O_Doyle_CabSad_MD_1018_HR.jpg,,,,,,,,,,,,,,,DOYLE OTTOMAN,,,,,,Photographed in Cabrini Saddle with Mahogany Distressed finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6565-O
9841,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9841_City_KipMocha_MD_0117.jpg,,,,,,,,,,,,,,,CITY OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9841
6889-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,33,42.25,,18,22.5,,,,,23.5,,17.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6889-1_MauCre_TibLigBlu_Java_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6889-1_MauCre_TibLigBlu_Java_1023_BK_HR_23969.jpg,,,,,,,,,,,,,,RUTLEDGE WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6889-1
5699-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,36,40.5,,19.75,21,,,,,23.75,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5699-1_Raul_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5699-1_Raul_WC1_HR.jpg,,,,,,,,,,,,,,RAUL WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5699-1
173-24,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,21,34,,0,16.5,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/173-30_Milner_DocGra_JavaHS_0416_HR.jpg,,,,,,,,,,,,,,,MILNER COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=173-24
5959-1-Q,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,43.5,41.75,,21.25,21.5,,,,,23.25,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-26-2018_5-28-21_AM_1_HR.jpg,,,,,,,,,,,,,,,PAINTER'S QUILTED WING CHAIR,,,,,,"Shown with ""R"" and ""S"" nails.  Standard with ""S"" nail spaced.; Photographed in Tiburon Java, Steer Brindle, Brazilian Mocha, and Sonoma Espresso with Espresso finish.",,,https://www.hancockandmoore.com/Products/Detail?SKU=5959-1-Q
6659-O,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75,21,18,,,,,,,,,,18,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6659-O_Cullen_RodinRum_MD_1021_HR.jpg,,,,,,,,,,,,,,,CULLEN OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6659-O
8352,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,31.5,43,,20.5,20.5,,,,,26,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/8352_Raleigh_WC_HR.jpg,,,,,,,,,,,,,,,RALEIGH WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=8352
5959-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,43.5,41.75,,21.25,21.5,,,,,23.25,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5959-1_Painters_SO1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5959-1_Painters_SO2_HR.jpg,,,,,,,,,,,,,,PAINTER'S CHAIR,,,,,,Shown with optional Longhorn Tan strips applied in welt lines with Cobbler nail.; Standard with S nail spaced.,,,https://www.hancockandmoore.com/Products/Detail?SKU=5959-1
6915-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75,34.5,41.75,,20.5,22,,,,,25.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6915-1_Nocano_SeneVint_HydParOysPatBur_Tilden_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6915-1_Nocano_SeneVint_HydParOysPatBur_Tilden_0424_BK_HR.jpg,,,,,,,,,,,,,,NOCANO WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6915-1
9839,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,38,36,,41.5,20.5,,,,,24,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9839_City_Holman-Linen_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/9839_City_SO1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/9839_City_Cavalier-Mocha_HR.jpg,,,,,,,,,,,,,CITY LOVESEAT,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9839
5460-1-Q,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.75,47.75,,21.5,20.5,,,,,27.75,,22,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5460-1-Q_Neko_CusTob_SteBri_Espresso_1018_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/OFFICE_1_web.jpg,,,,,,,,,,,,,,NEKO QUILTED WING CHAIR,,,,,,"Shown with optional gimp and nails spaced.; Standard with ""A"" nail head to head.",,,https://www.hancockandmoore.com/Products/Detail?SKU=5460-1-Q
104-24,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,23.5,38,,0,16.5,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/104-24_Malone.jpg,,,,,,,,,,,,,,,MALONE COUNTER STOOL,,,,,,Shown with without footrest.  Standard with Dark English Antique footrest.  Optional stainless steel footrest available.,,,https://www.hancockandmoore.com/Products/Detail?SKU=104-24
5460T,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.75,47.75,,21.5,20.5,,,,,27.75,,22,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5460T_Neko_WC2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5460T_Neko_WC3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5460T_Neko_WC_HR.jpg,,,,,,,,,,,,,NEKO TUFTED WING CHAIR,,,,,,Photographed in Dream Claret and Viva Claret (discontinued) with Mesa finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=5460T
5826-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,38,42.75,,19.75,20.75,,,,,25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5826-1_Paula_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5826-1_Paula_WC2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5826-1_Paula_WC3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5826-1_Paula_WC4_HR.jpg,,,,,,,,,,,,PAULA WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5826-1
5460,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36.75,47.75,,21.5,20.5,,,,,27.75,,22,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5460_Neko_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5460_Neko_WC2_HR.jpg,,,,,,,,,,,,,,NEKO CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5460
5432,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,30.5,42.25,,21.75,18.75,,,,,25.75,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5432_Luxe_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5432_Luxe_WC2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5432_Luxe_WC3_HR.jpg,,,,,,,,,,,,,LUXE I I CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5432
6806-1-T,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.25,39.5,44.25,,21.75,22.75,,,,,24.75,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6806-1-T_Jameson_HydParOysPatBur_Esp_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6806-1-T_Jameson_HydParOysPatBur_Esp_1022_BK_HR.jpg,,,,,,,,,,,,,,JAMESON TUFTED CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6806-1-T
5421,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,39,45.5,,23,21.5,,,,,24.75,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5421_Luxe_WC_HR.jpg,,,,,,,,,,,,,,,LUXE BUTTON TUFTED CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5421
6805-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,34.5,43.75,,21.75,20.75,,,,,23.25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6805-1_Kinsley_CarOli_Bark_0422_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6805-1_Kinsley_CarOli_Bark_0422_BK_HR.jpg,,,,,,,,,,,,,,KINSLEY WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6805-1
6685-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,38.5,42.75,,23,23.5,,,,,24.75,,21.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6685-1_Hastings_CrePar_CalcOatm_Bark_1021_HR_24826.jpg,https://www.hancockandmoore.com/Documents/prod-images/6685-1_Hastings_CrePar_CalcOatm_Bark_1021_BK_HR.jpg,,,,,,,,,,,,,,HASTINGS CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6685-1
5469,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,37,43.25,,20,21.5,,,,,24.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5469_Greyson_ST_HR.jpg,,,,,,,,,,,,,,,GREYSON CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5469
9752,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,41,52,,22,22,,,,,26.5,,23.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9752_George_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/9752_George_WC2_HR.jpg,,,,,,,,,,,,,,GEORGE III WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9752
5423-T,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,18,,20,20,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5423-T_Achieve_PelTruBur_KeelEbon_Chicory_0421_HR.jpg,,,,,,,,,,,,,,,ACHIEVE OTTOMAN  TUFTED,,,,,,Shown in Pelham Truffle Burnished and JC Keeling Ebony combo with Chicory finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=5423-T
9751,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,40,54,,19,22.5,,,,,26.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/9751_George_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/9751_George_WC2_HR.jpg,,,,,,,,,,,,,,GEORGE III TUFTED WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=9751
5560,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,31.5,42.75,,19.75,21.5,,,,,27.5,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5560_Faulkner_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5560_Faulkner_WC2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/FAULKNER_CHAIR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-26-45_PM_3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-26-45_PM_4_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5560-FAULKNER_CHAIR_DETAIL_web.jpg,https://www.hancockandmoore.com/Documents/prod-images/5560-FAULKNER_CHAIR_web.jpg,,,,,,,,,FAULKNER WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5560
5423,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,18,,,,,,,,,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-4-2015_7-53-28_AM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5423_Achieve_RusTun_RigoTwil_Buck_0419_HR.jpg,,,,,,,,,,,,,,ACHIEVE OTTOMAN  SMALL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5423
4839,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.75,40.5,45.5,,22.5,22.5,,,,,25.25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4839_Luxe_ST_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4839_Luxe_ST2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4839_Luxe_ST3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4839_Luxe_ST4_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/4839_Luxe_ST5_HR.jpg,,,,,,,,,,,LUXE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4839
6555-1,,,,,,,,,,,,,,,,,,,,,WING CHAIRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,38,43.5,,20.5,21.5,,,,,24.5,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6555-1_Noah_TorrDolp_MauCre_Cocoa_0419_HR.jpg,,,,,,,,,,,,,,,NOAH WING CHAIR,,,,,,Photographed in JC Torridge Dolphin and Maurice Creme with Cocoa finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6555-1
037-B-CH,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/037-B-CH_Abbey_TibMis_BorSto_Java_1019_HR.jpg,,,,,,,,,,,,,,,ABBEY OTTOMAN W/BORDER/CHANNEL QUILTING,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=037-B-CH
037-B,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,,,,,,,,,,17,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/037-B_Abbey_BO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/037-B_Abbey_BerBro_TweeJackCinn_Java_0419_HR.jpg,,,,,,,,,,,,,,ABBEY OTTOMAN W/BORDER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=037-B
037-B-Q,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/037-B-Q_Abbey_SteSte_SegNic_Java_1019_HR.jpg,,,,,,,,,,,,,,,ABBEY OTTOMAN W/QUILTING,,,,,,"Shown with ""BK"" nail.  Standard with ""A"" nail.",,,https://www.hancockandmoore.com/Products/Detail?SKU=037-B-Q
151-24,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22.5,39.25,,20.5,19.5,,,,,31.25,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/151-30_Dawn_BG_HR_96904.jpg,,,,,,,,,,,,,,,DAWN SWIVEL COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=151-24
42,,,,,,,,,,,,,,,,,,,,,BENCHES / OTTOMANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,17.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/042_Abbey_BO_PR.jpg,,,,,,,,,,,,,,,ABBEY TUFTED OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=042
9829,,,,,,,,,,,,,,,,,,,,,SOFA / CHAIR COLLECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,29,18.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6830.jpg,,,,,,,,,,,,,,,CITY OTTOMAN & 1/2,,,,,,Shown with 9830 City Chair and 1/2.,,,https://www.hancockandmoore.com/Products/Detail?SKU=9829
186-30,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.75,42.75,,16.5,17.75,,,,,35.25,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/186-30_Club_ModTanBur_SonCho_Denmark_0419_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/186-30_Club_ModTanBur_SonCho_Denmark_0419_BK_HR.jpg,,,,,,,,,,,,,,CLUB BAR STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=186-30
135-24,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,26.75,42.5,,18,20,,,,,31,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/135-30_Eaton_BG_HR.jpg,,,,,,,,,,,,,,,EATON SWIVEL COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=135-24
135-30,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,26.75,48.5,,18,20,,,,,37,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/135-30_Eaton_BG1_HR.jpg,,,,,,,,,,,,,,,EATON SWIVEL BAR STOOL,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=135-30
146-24,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,27,40.5,,22,,,,,,,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/146-24_Charlotte2_BG_HR.jpg,,,,,,,,,,,,,,,CHARLOTTE SWIVEL COUNTER STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=146-24
146-30,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,27,46.5,,22,19,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/146-30_Charlotte_BG1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/146-30_Charlotte_BG2_HR.jpg,,,,,,,,,,,,,,CHARLOTTE SWIVEL BAR STOOL,,,,,,Swivels and returns.,,,https://www.hancockandmoore.com/Products/Detail?SKU=146-30
179-30-CH,,,,,,,,,,,,,,,,,,,,,BAR / COUNTER STOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,26,45.5,,17.5,20,,,,,36,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/179-30-CH_Avrill_PiaDov_Brilliance_1019_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/179-30-CH_Avrill_PiaDov_Brilliance_1019_BK_HR.jpg,,,,,,,,,,,,,,AVRILL CHANNEL QUILTED BAR STOOL,,,,,,Photographed in Piazza Dove with Brilliance finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=179-30-CH
